TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,UserName,Age,Gender,Email
TT00141,U00220,CR00003,2025-04-08,0.0,PayPal,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Laura88,20,Male,Dlewis@Hotmail.Com
TT00142,U00238,CR00012,2025-03-25,487.92,Bank Transfer,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Joshuaescobar,24,Female,Isaiahwest@Outlook.Com
TT00143,U00238,CR00041,2025-11-20,53.86,Credit Card,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Joshuaescobar,24,Female,Isaiahwest@Outlook.Com
TT00144,U00238,CR00001,2025-08-24,472.28,PayPal,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Joshuaescobar,24,Female,Isaiahwest@Outlook.Com
TT00145,U00238,CR00052,2025-10-27,0.0,PayPal,TC00040,Javascript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Joshuaescobar,24,Female,Isaiahwest@Outlook.Com
TT00146,U00238,CR00002,2025-10-06,0.0,PayPal,TC00040,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Joshuaescobar,24,Female,Isaiahwest@Outlook.Com
TT00147,U00251,CR00043,2025-04-16,0.0,Bank Transfer,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Summersjamie,28,Female,Daniel37@Outlook.Com
TT00148,U00251,CR00059,2025-04-11,0.0,Credit Card,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Summersjamie,28,Female,Daniel37@Outlook.Com
TT00149,U00251,CR00040,2025-01-04,327.99,PayPal,TC00040,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Summersjamie,28,Female,Daniel37@Outlook.Com
TT00150,U00260,CR00060,2025-06-08,0.0,Bank Transfer,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Heather26,35,Male,Denisesmith@Yahoo.Com
TT00151,U00260,CR00006,2025-01-15,276.37,Bank Transfer,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Heather26,35,Male,Denisesmith@Yahoo.Com
TT00152,U00260,CR00039,2025-09-15,346.71,Bank Transfer,TC00040,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Heather26,35,Male,Denisesmith@Yahoo.Com
TT00153,U00260,CR00028,2025-02-08,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Heather26,35,Male,Denisesmith@Yahoo.Com
TT00154,U00260,CR00026,2025-11-23,0.0,Credit Card,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Heather26,35,Male,Denisesmith@Yahoo.Com
TT00155,U00265,CR00004,2025-12-20,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,William96,15,Male,Kristenmaxwell@Hotmail.Com
TT00156,U00265,CR00010,2025-01-14,0.0,PayPal,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,William96,15,Male,Kristenmaxwell@Hotmail.Com
TT00157,U00265,CR00059,2025-03-22,0.0,Bank Transfer,TC00040,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,William96,15,Male,Kristenmaxwell@Hotmail.Com
TT00158,U00265,CR00042,2025-04-24,0.0,Bank Transfer,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,William96,15,Male,Kristenmaxwell@Hotmail.Com
TT00159,U00265,CR00060,2025-02-25,0.0,PayPal,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,William96,15,Male,Kristenmaxwell@Hotmail.Com
TT00160,U00272,CR00051,2025-06-10,37.89,Credit Card,TC00040,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Wvasquez,25,Male,Ashley40@Yahoo.Com
TT00161,U00272,CR00022,2025-06-20,0.0,Credit Card,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Wvasquez,25,Male,Ashley40@Yahoo.Com
TT00162,U00272,CR00044,2025-08-24,119.04,Credit Card,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Wvasquez,25,Male,Ashley40@Yahoo.Com
TT00163,U00282,CR00007,2025-12-20,0.0,PayPal,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Eandrews,19,Male,Jeremy00@Outlook.Com
TT00164,U00282,CR00020,2025-06-11,0.0,PayPal,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Eandrews,19,Male,Jeremy00@Outlook.Com
TT00165,U00282,CR00029,2025-03-07,0.0,Bank Transfer,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Eandrews,19,Male,Jeremy00@Outlook.Com
TT00166,U00282,CR00014,2025-11-18,0.0,Bank Transfer,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Eandrews,19,Male,Jeremy00@Outlook.Com
TT00167,U00282,CR00046,2025-04-11,248.1,PayPal,TC00042,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Eandrews,19,Male,Jeremy00@Outlook.Com
TT00168,U00292,CR00005,2025-10-04,0.0,Bank Transfer,TC00040,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Andrewbrown,33,Male,Natalie44@Gmail.Com
TT00169,U00292,CR00038,2025-04-04,342.61,Bank Transfer,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Andrewbrown,33,Male,Natalie44@Gmail.Com
TT00170,U00293,CR00028,2025-11-13,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Brian93,25,Female,Reyesangela@Gmail.Com
TT00171,U00293,CR00016,2025-12-10,0.0,Bank Transfer,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Brian93,25,Female,Reyesangela@Gmail.Com
TT00172,U00293,CR00025,2025-01-22,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Brian93,25,Female,Reyesangela@Gmail.Com
TT00173,U00293,CR00049,2025-01-15,415.51,Credit Card,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Brian93,25,Female,Reyesangela@Gmail.Com
TT00174,U00298,CR00059,2025-08-22,0.0,PayPal,TC00040,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Steven02,32,Male,Torresjoseph@Outlook.Com
TT00175,U00298,CR00026,2025-09-12,0.0,PayPal,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Steven02,32,Male,Torresjoseph@Outlook.Com
TT00176,U00298,CR00039,2025-07-16,346.71,Credit Card,TC00040,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Steven02,32,Male,Torresjoseph@Outlook.Com
TT00177,U00298,CR00040,2025-01-06,327.99,PayPal,TC00042,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Steven02,32,Male,Torresjoseph@Outlook.Com
TT00178,U00301,CR00003,2025-06-10,0.0,Bank Transfer,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Shale,26,Male,Zprice@Gmail.Com
TT00179,U00301,CR00037,2025-07-24,0.0,Bank Transfer,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Shale,26,Male,Zprice@Gmail.Com
TT00180,U00301,CR00049,2025-04-24,415.51,PayPal,TC00040,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Shale,26,Male,Zprice@Gmail.Com
TT00181,U00301,CR00030,2025-01-12,0.0,Bank Transfer,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Shale,26,Male,Zprice@Gmail.Com
TT00182,U00303,CR00014,2025-04-06,0.0,PayPal,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Fcollins,35,Male,Benjamin32@Yahoo.Com
TT00183,U00303,CR00053,2025-04-08,0.0,PayPal,TC00042,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Fcollins,35,Male,Benjamin32@Yahoo.Com
TT00184,U00303,CR00039,2025-08-15,346.71,PayPal,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Fcollins,35,Male,Benjamin32@Yahoo.Com
TT00185,U00310,CR00010,2025-04-23,0.0,Credit Card,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Davidbarrera,26,Female,Aray@Yahoo.Com
TT00186,U00310,CR00023,2025-04-04,0.0,PayPal,TC00040,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Davidbarrera,26,Female,Aray@Yahoo.Com
TT00187,U00310,CR00037,2025-09-07,0.0,PayPal,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Davidbarrera,26,Female,Aray@Yahoo.Com
TT00188,U00315,CR00051,2025-10-16,37.89,Bank Transfer,TC00040,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Stephanie14,31,Female,Desireereese@Gmail.Com
TT00189,U00315,CR00045,2025-12-26,0.0,PayPal,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Stephanie14,31,Female,Desireereese@Gmail.Com
TT00190,U00315,CR00060,2025-08-30,0.0,Credit Card,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Stephanie14,31,Female,Desireereese@Gmail.Com
TT00191,U00321,CR00043,2025-05-06,0.0,PayPal,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Mhammond,28,Male,Tsosa@Gmail.Com
TT00192,U00321,CR00047,2025-01-04,89.59,PayPal,TC00040,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Mhammond,28,Male,Tsosa@Gmail.Com
TT00193,U00321,CR00049,2025-10-19,415.51,Bank Transfer,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Mhammond,28,Male,Tsosa@Gmail.Com
TT00194,U00322,CR00041,2025-06-26,53.86,Credit Card,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Idillon,23,Male,Wmoore@Gmail.Com
TT00195,U00322,CR00048,2025-06-26,0.0,Bank Transfer,TC00040,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Idillon,23,Male,Wmoore@Gmail.Com
TT00196,U00322,CR00022,2025-05-11,0.0,Credit Card,TC00040,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Idillon,23,Male,Wmoore@Gmail.Com
TT00197,U00323,CR00005,2025-03-02,0.0,Credit Card,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Irichard,21,Female,Robertsrobyn@Yahoo.Com
TT00198,U00323,CR00036,2025-03-11,0.0,Credit Card,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Irichard,21,Female,Robertsrobyn@Yahoo.Com
TT00199,U00323,CR00016,2025-02-01,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Irichard,21,Female,Robertsrobyn@Yahoo.Com
TT00200,U00323,CR00033,2025-02-09,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Irichard,21,Female,Robertsrobyn@Yahoo.Com
TT00201,U00328,CR00042,2025-01-18,0.0,Credit Card,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Glennmoore,29,Female,Kathygrimes@Yahoo.Com
TT00202,U00328,CR00003,2025-06-06,0.0,Credit Card,TC00042,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Glennmoore,29,Female,Kathygrimes@Yahoo.Com
TT00203,U00328,CR00041,2025-07-01,53.86,Bank Transfer,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Glennmoore,29,Female,Kathygrimes@Yahoo.Com
TT00204,U00328,CR00004,2025-09-21,0.0,PayPal,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Glennmoore,29,Female,Kathygrimes@Yahoo.Com
TT00205,U00328,CR00036,2025-04-02,0.0,Bank Transfer,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Glennmoore,29,Female,Kathygrimes@Yahoo.Com
TT00206,U00329,CR00060,2025-01-26,0.0,Bank Transfer,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Ellisangela,20,Female,Piercefrederick@Gmail.Com
TT00207,U00329,CR00021,2025-09-29,0.0,Credit Card,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Ellisangela,20,Female,Piercefrederick@Gmail.Com
TT00208,U00329,CR00049,2025-03-25,415.51,PayPal,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Ellisangela,20,Female,Piercefrederick@Gmail.Com
TT00209,U00330,CR00051,2025-12-12,37.89,Bank Transfer,TC00042,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Jsherman,15,Female,Paulirwin@Hotmail.Com
TT00210,U00330,CR00040,2025-02-11,327.99,PayPal,TC00040,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Jsherman,15,Female,Paulirwin@Hotmail.Com
TT00211,U00330,CR00054,2025-12-20,0.0,Bank Transfer,TC00040,Backend Development With Node.Js,Web Development,Free,Beginner,0.0,48.57,3.32,Jsherman,15,Female,Paulirwin@Hotmail.Com
TT00212,U00334,CR00024,2025-01-21,117.68,PayPal,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Dianasanchez,24,Female,Dmccarthy@Hotmail.Com
TT00213,U00334,CR00051,2025-03-04,37.89,PayPal,TC00040,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Dianasanchez,24,Female,Dmccarthy@Hotmail.Com
TT00214,U00334,CR00046,2025-02-18,248.1,Bank Transfer,TC00040,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Dianasanchez,24,Female,Dmccarthy@Hotmail.Com
TT00215,U00334,CR00042,2025-10-06,0.0,Bank Transfer,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Dianasanchez,24,Female,Dmccarthy@Hotmail.Com
TT00216,U00338,CR00023,2025-08-25,0.0,Bank Transfer,TC00040,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Brianlee,23,Female,Villegasbrandon@Yahoo.Com
TT00217,U00338,CR00009,2025-11-28,0.0,PayPal,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Brianlee,23,Female,Villegasbrandon@Yahoo.Com
TT00218,U00338,CR00002,2025-04-11,0.0,PayPal,TC00040,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Brianlee,23,Female,Villegasbrandon@Yahoo.Com
TT00219,U00338,CR00039,2025-03-15,346.71,PayPal,TC00040,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Brianlee,23,Female,Villegasbrandon@Yahoo.Com
TT00220,U00338,CR00017,2025-04-10,0.0,PayPal,TC00040,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Brianlee,23,Female,Villegasbrandon@Yahoo.Com
TT00221,U00339,CR00044,2025-08-19,119.04,Bank Transfer,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Emmaallen,29,Male,Sbeard@Gmail.Com
TT00222,U00339,CR00001,2025-05-28,472.28,Credit Card,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Emmaallen,29,Male,Sbeard@Gmail.Com
TT00223,U00339,CR00039,2025-08-10,346.71,Bank Transfer,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Emmaallen,29,Male,Sbeard@Gmail.Com
TT00224,U00339,CR00040,2025-08-23,327.99,Bank Transfer,TC00040,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Emmaallen,29,Male,Sbeard@Gmail.Com
TT00225,U00339,CR00060,2025-08-01,0.0,Credit Card,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Emmaallen,29,Male,Sbeard@Gmail.Com
TT00226,U00340,CR00033,2025-02-03,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,George01,30,Male,Hillamber@Yahoo.Com
TT00227,U00340,CR00048,2025-05-24,0.0,Credit Card,TC00042,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,George01,30,Male,Hillamber@Yahoo.Com
TT00228,U00340,CR00034,2025-11-09,394.26,PayPal,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,George01,30,Male,Hillamber@Yahoo.Com
TT00229,U00340,CR00028,2025-01-23,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,George01,30,Male,Hillamber@Yahoo.Com
TT00230,U00345,CR00001,2025-05-17,472.28,Bank Transfer,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Whiteheadjessica,16,Male,Carolanderson@Outlook.Com
TT00231,U00345,CR00017,2025-01-02,0.0,Credit Card,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Whiteheadjessica,16,Male,Carolanderson@Outlook.Com
TT00232,U00345,CR00007,2025-08-10,0.0,PayPal,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Whiteheadjessica,16,Male,Carolanderson@Outlook.Com
TT00233,U00345,CR00058,2025-08-05,0.0,Bank Transfer,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Whiteheadjessica,16,Male,Carolanderson@Outlook.Com
TT00234,U00345,CR00003,2025-09-12,0.0,Credit Card,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Whiteheadjessica,16,Male,Carolanderson@Outlook.Com
TT00235,U00351,CR00024,2025-08-09,117.68,Bank Transfer,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Carlsonjason,18,Female,Juan61@Gmail.Com
TT00236,U00351,CR00008,2025-11-15,0.0,PayPal,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Carlsonjason,18,Female,Juan61@Gmail.Com
TT00237,U00351,CR00040,2025-06-24,327.99,Bank Transfer,TC00042,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Carlsonjason,18,Female,Juan61@Gmail.Com
TT00238,U00351,CR00033,2025-03-20,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Carlsonjason,18,Female,Juan61@Gmail.Com
TT00239,U00352,CR00032,2025-09-12,0.0,PayPal,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Danderson,28,Male,Michael93@Yahoo.Com
TT00240,U00352,CR00024,2025-08-06,117.68,Credit Card,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Danderson,28,Male,Michael93@Yahoo.Com
TT00241,U00352,CR00058,2025-11-16,0.0,Bank Transfer,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Danderson,28,Male,Michael93@Yahoo.Com
TT00242,U00352,CR00021,2025-01-23,0.0,Bank Transfer,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Danderson,28,Male,Michael93@Yahoo.Com
TT00243,U00353,CR00034,2025-11-08,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Webbcharles,34,Female,Jeffrey93@Hotmail.Com
TT00244,U00353,CR00058,2025-10-11,0.0,Credit Card,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Webbcharles,34,Female,Jeffrey93@Hotmail.Com
TT00245,U00353,CR00060,2025-10-15,0.0,Credit Card,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Webbcharles,34,Female,Jeffrey93@Hotmail.Com
TT00246,U00353,CR00003,2025-05-09,0.0,Bank Transfer,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Webbcharles,34,Female,Jeffrey93@Hotmail.Com
TT00247,U00356,CR00028,2025-02-11,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Donaldjacobs,21,Female,Lhull@Yahoo.Com
TT00248,U00356,CR00017,2025-02-01,0.0,PayPal,TC00040,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Donaldjacobs,21,Female,Lhull@Yahoo.Com
TT00249,U00356,CR00047,2025-03-29,89.59,Credit Card,TC00040,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Donaldjacobs,21,Female,Lhull@Yahoo.Com
TT00250,U00356,CR00032,2025-06-30,0.0,PayPal,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Donaldjacobs,21,Female,Lhull@Yahoo.Com
TT00251,U00356,CR00004,2025-04-28,0.0,Credit Card,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Donaldjacobs,21,Female,Lhull@Yahoo.Com
TT00252,U00357,CR00048,2025-03-05,0.0,Credit Card,TC00042,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Ychavez,15,Female,Gjohnson@Yahoo.Com
TT00253,U00357,CR00058,2025-04-16,0.0,Credit Card,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Ychavez,15,Female,Gjohnson@Yahoo.Com
TT00254,U00357,CR00023,2025-01-11,0.0,Credit Card,TC00042,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Ychavez,15,Female,Gjohnson@Yahoo.Com
TT00255,U00357,CR00034,2025-11-25,394.26,PayPal,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Ychavez,15,Female,Gjohnson@Yahoo.Com
TT00256,U00357,CR00055,2025-05-07,57.32,Bank Transfer,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Ychavez,15,Female,Gjohnson@Yahoo.Com
TT00257,U00362,CR00024,2025-05-22,117.68,PayPal,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Eugene97,16,Male,Felicia89@Gmail.Com
TT00258,U00362,CR00039,2025-03-07,346.71,Bank Transfer,TC00040,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Eugene97,16,Male,Felicia89@Gmail.Com
TT00259,U00362,CR00001,2025-07-11,472.28,PayPal,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Eugene97,16,Male,Felicia89@Gmail.Com
TT00260,U00362,CR00014,2025-07-30,0.0,Bank Transfer,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Eugene97,16,Male,Felicia89@Gmail.Com
TT00261,U00365,CR00013,2025-12-25,0.0,PayPal,TC00040,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Bfox,30,Female,Hchapman@Outlook.Com
TT00262,U00365,CR00031,2025-03-10,0.0,Bank Transfer,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Bfox,30,Female,Hchapman@Outlook.Com
TT00263,U00365,CR00045,2025-07-29,0.0,Credit Card,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Bfox,30,Female,Hchapman@Outlook.Com
TT00264,U00365,CR00032,2025-11-16,0.0,Bank Transfer,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Bfox,30,Female,Hchapman@Outlook.Com
TT00265,U00379,CR00038,2025-10-01,342.61,Credit Card,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Garciajohn,20,Male,Sharonmejia@Yahoo.Com
TT00266,U00379,CR00017,2025-10-09,0.0,Bank Transfer,TC00040,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Garciajohn,20,Male,Sharonmejia@Yahoo.Com
TT00267,U00379,CR00001,2025-12-14,472.28,Credit Card,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Garciajohn,20,Male,Sharonmejia@Yahoo.Com
TT00268,U00383,CR00021,2025-11-13,0.0,Bank Transfer,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Michael40,29,Female,Kaitlynanderson@Hotmail.Com
TT00269,U00383,CR00013,2025-07-25,0.0,Bank Transfer,TC00042,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Michael40,29,Female,Kaitlynanderson@Hotmail.Com
TT00270,U00383,CR00040,2025-03-05,327.99,Credit Card,TC00042,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Michael40,29,Female,Kaitlynanderson@Hotmail.Com
TT00271,U00383,CR00051,2025-06-02,37.89,Credit Card,TC00042,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Michael40,29,Female,Kaitlynanderson@Hotmail.Com
TT00272,U00383,CR00017,2025-12-18,0.0,PayPal,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Michael40,29,Female,Kaitlynanderson@Hotmail.Com
TT00273,U00394,CR00004,2025-08-14,0.0,Credit Card,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Dianaeverett,30,Female,Ubutler@Yahoo.Com
